negPeakIdx;target;negAmp0;negAmp+1;negAmp-1;negAmp+2;negAmp-2;negAmp+3;negAmp-3;posAmp+1;posAmp-1;posAmp+2;posAmp-2;posAmp+3;posAmp-3;timeDif+1;timeDif-1;timeDif+2;timeDif-2;timeDif+3;timeDif-3;corr+1;corr-1;corr+2;corr-2;corr+3;corr-3;negPeakRatio+1;negPeakRatio-1;negPeakRatio+3;negPeakRatio-3;zcr;energy;hnr;specCentroid;specRollOff;mfcc0;mfcc1;f0
115;0;0.01281790437436419;0.019769413360461167;0.0;0.012546625974906748;0.0;0.020176330959647337;0.0;0.015022041369955916;0.0;0.013936927772126144;0.0;0.0119362495761275;0.0;0.996875;0.0;2.009375;0.0;2.990625;0.0;0.8404848514549188;0.0;0.8119428997324705;0.0;0.8764187876451802;0.0;1.542328042328042;0.0;1.574074074074074;0.0;14;7.408644562220644;0.0;1574.5133128127381;4593.75;17.570877262984563;-10.761036083039613;0.0
434;0;0.019769413360461167;0.012546625974906748;0.01281790437436419;0.020176330959647337;0.0;0.012648355374703293;0.0;0.013936927772126144;0.015022041369955916;0.0119362495761275;0.0;0.01627670396744659;0.0;1.0125;0.996875;1.99375;0.0;3.01875;0.0;0.9754244580575792;0.8404848514549188;0.9828567427244218;0.0;0.9840459855128456;0.0;0.6346483704974273;0.6483704974271014;0.6397941680960553;0.0;3;7.576041158270831;0.0;1200.6575095597946;3593.75;18.710606312295766;-8.339060960260468;0.0
758;0;0.012546625974906748;0.020176330959647337;0.019769413360461167;0.012648355374703293;0.01281790437436419;0.014411664971176668;0.0;0.0119362495761275;0.013936927772126144;0.01627670396744659;0.015022041369955916;0.016751441166497117;0.0;0.98125;1.0125;2.00625;2.009375;2.996875;0.0;0.9331416204284864;0.9754244580575792;0.9872200363667888;0.8119428997324705;0.9938981995267282;0.0;1.608108108108108;1.5756756756756751;1.1486486486486485;0.0;5;7.7532730003732135;0.0;1773.570869096321;4875.0;17.217509269646026;-13.22360428097909;0.0
1072;0;0.020176330959647337;0.012648355374703293;0.012546625974906748;0.014411664971176668;0.019769413360461167;0.017599186164801627;0.01281790437436419;0.01627670396744659;0.0119362495761275;0.016751441166497117;0.013936927772126144;0.013055272973889457;0.015022041369955916;1.025;0.98125;2.015625;1.99375;3.0125;2.990625;0.9611584656000473;0.9331416204284864;0.9620475562834694;0.9828567427244218;0.9867908288665678;0.8764187876451802;0.6268907563025212;0.6218487394957983;0.8722689075630252;0.6352941176470588;0;7.822823285581068;0.0;1347.4439667802644;4250.0;18.744322942478075;-10.918794993372279;0.0
1400;0;0.012648355374703293;0.014411664971176668;0.020176330959647337;0.017599186164801627;0.012546625974906748;0.01756527636486945;0.019769413360461167;0.016751441166497117;0.01627670396744659;0.013055272973889457;0.0119362495761275;0.013835198372329605;0.013936927772126144;0.990625;1.025;1.9875;2.00625;2.990625;3.01875;0.9880987730953398;0.9611584656000473;0.990617939215163;0.9872200363667888;0.9917310260372616;0.9840459855128456;1.1394101876675595;1.595174262734584;1.3887399463806969;1.5630026809651465;3;7.767432142439841;13.419365136865881;1701.8021153185143;4843.75;17.91707801137133;-13.407837750901427;0.0
1717;0;0.014411664971176668;0.017599186164801627;0.012648355374703293;0.01756527636486945;0.020176330959647337;0.015971515768056967;0.012546625974906748;0.013055272973889457;0.016751441166497117;0.013835198372329605;0.01627670396744659;0.013394370973211256;0.0119362495761275;0.996875;0.990625;2.0;2.015625;3.0;2.996875;0.9883545821270764;0.9880987730953398;0.9946171339247374;0.9620475562834694;0.967732107947212;0.9938981995267282;1.2211764705882353;0.8776470588235298;1.1082352941176472;0.8705882352941178;7;7.89061365915667;14.002811778812255;1659.6857740229502;4593.75;17.320611404271208;-14.036118925801954;0.0
2036;0;0.017599186164801627;0.01756527636486945;0.014411664971176668;0.015971515768056967;0.012648355374703293;0.013835198372329605;0.020176330959647337;0.013835198372329605;0.013055272973889457;0.013394370973211256;0.016751441166497117;0.01590369616819261;0.01627670396744659;1.003125;0.996875;2.003125;1.9875;3.003125;3.0125;0.9852228468005996;0.9883545821270764;0.9899283055413062;0.990617939215163;0.990948642045593;0.9867908288665678;0.9980732177263968;0.8188824662813101;0.786127167630058;1.1464354527938343;14;7.571726762023583;0.0;1383.018943093597;4125.0;17.220278501437527;-10.641857024252989;0.0
2357;0;0.01756527636486945;0.015971515768056967;0.017599186164801627;0.013835198372329605;0.014411664971176668;0.01953204476093591;0.012648355374703293;0.013394370973211256;0.013835198372329605;0.01590369616819261;0.013055272973889457;0.014682943370634112;0.016751441166497117;1.0;1.003125;2.0;2.0;3.003125;2.990625;0.9653457986153012;0.9852228468005996;0.9917625655315332;0.9946171339247374;0.9819547041289396;0.9917310260372616;0.9092664092664092;1.0019305019305018;1.111969111969112;0.7200772200772202;7;7.884836642458912;0.0;1496.8546678925445;4562.5;17.86037311433617;-13.815375403126936;0.0
2677;0;0.015971515768056967;0.013835198372329605;0.01756527636486945;0.01953204476093591;0.017599186164801627;0.015564598168870803;0.014411664971176668;0.01590369616819261;0.013394370973211256;0.014682943370634112;0.013835198372329605;0.01593760596812479;0.013055272973889457;1.0;1.0;2.003125;2.003125;3.0125;3.0;0.9671700231860084;0.9653457986153012;0.9958362356157712;0.9899283055413062;0.9398409018306456;0.967732107947212;0.8662420382165607;1.0997876857749471;0.9745222929936306;0.9023354564755838;13;7.6053295128265725;0.0;1460.9721022212939;4437.5;17.393164980147812;-12.299166381555136;0.0
2997;0;0.013835198372329605;0.01953204476093591;0.015971515768056967;0.015564598168870803;0.01756527636486945;0.01444557477110885;0.017599186164801627;0.014682943370634112;0.01590369616819261;0.01593760596812479;0.013394370973211256;0.011529331976941335;0.013835198372329605;1.003125;1.0;2.0125;2.0;2.996875;3.003125;0.9822878436213704;0.9671700231860084;0.9932642883742874;0.9917625655315332;0.9350955958775032;0.990948642045593;1.4117647058823528;1.1544117647058822;1.0441176470588234;1.2720588235294117;5;7.36096191734969;0.0;1543.955074750712;4468.75;17.347348486976518;-9.96681253072966;0.0
