negPeakIdx;target;negAmp0;negAmp+1;negAmp-1;negAmp+2;negAmp-2;negAmp+3;negAmp-3;posAmp+1;posAmp-1;posAmp+2;posAmp-2;posAmp+3;posAmp-3;timeDif+1;timeDif-1;timeDif+2;timeDif-2;timeDif+3;timeDif-3;corr+1;corr-1;corr+2;corr-2;corr+3;corr-3;negPeakRatio+1;negPeakRatio-1;negPeakRatio+3;negPeakRatio-3;zcr;energy;hnr;specCentroid;specRollOff;mfcc0;mfcc1;f0
27;0;0.006307222787385555;0.0002034587995930824;0.0;0.0061376737877246535;0.0;0.009799932180400137;0.0;0.011190233977619531;0.0;0.00678195998643608;0.0;0.012750084774499829;0.0;0.246875;0.0;0.4125;0.0;0.8;0.0;0.7972719144000334;0.0;0.7835485689767839;0.0;0.1418093762195083;0.0;0.03225806451612903;0.0;1.5537634408602152;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
106;0;0.0002034587995930824;0.0061376737877246535;0.006307222787385555;0.009799932180400137;0.0;0.008680908782638183;0.0;0.00678195998643608;0.011190233977619531;0.012750084774499829;0.0;0.0068836893862326215;0.0;0.165625;0.246875;0.553125;0.0;1.0875;0.0;0.3014900147830487;0.7972719144000334;-0.25064811677455096;0.0;-0.46104862004521;0.0;30.16666666666667;31.000000000000004;42.66666666666667;0.0;54;13.043634155630288;5.298265813911085;3115.8948446831982;5312.5;39.196228889425896;-30.99142045478099;0.0
159;0;0.0061376737877246535;0.009799932180400137;0.0002034587995930824;0.008680908782638183;0.006307222787385555;0.013869108172261784;0.0;0.012750084774499829;0.00678195998643608;0.0068836893862326215;0.011190233977619531;0.011122414377755171;0.0;0.3875;0.165625;0.921875;0.4125;1.21875;0.0;0.7466883296348452;0.3014900147830487;0.6724527690135711;0.7835485689767839;0.8369026402220111;0.0;1.596685082872928;0.033149171270718224;2.2596685082872927;0.0;53;12.742551781307876;0.4698393518527386;3007.7060109186323;4937.5;38.20983254247832;-30.34094326574561;0.0
283;0;0.009799932180400137;0.008680908782638183;0.0061376737877246535;0.013869108172261784;0.0002034587995930824;0.009393014581213973;0.006307222787385555;0.0068836893862326215;0.012750084774499829;0.011122414377755171;0.00678195998643608;0.004883011190233978;0.011190233977619531;0.534375;0.3875;0.83125;0.553125;1.24375;0.8;0.3742349636230202;0.7466883296348452;0.8173809186849176;-0.25064811677455096;0.6752384991947649;0.1418093762195083;0.8858131487889273;0.6262975778546713;0.9584775086505192;0.643598615916955;56;12.762122815438607;1.2360852361751742;3068.851131243207;5031.25;36.439002597268896;-32.253883205123984;0.0
454;0;0.008680908782638183;0.013869108172261784;0.009799932180400137;0.009393014581213973;0.0061376737877246535;0.0045439131909121725;0.0002034587995930824;0.011122414377755171;0.0068836893862326215;0.004883011190233978;0.012750084774499829;0.008646998982706003;0.00678195998643608;0.296875;0.534375;0.709375;0.921875;1.109375;1.0875;0.3695372218733231;0.3742349636230202;0.1235782142950104;0.6724527690135711;0.12150031989080386;-0.46104862004521;1.59765625;1.12890625;0.5234374999999999;0.0234375;54;11.535493192811732;0.2678059559092481;2997.01729386504;5062.5;32.69146853855736;-28.66503232119516;0.0
549;0;0.013869108172261784;0.009393014581213973;0.008680908782638183;0.0045439131909121725;0.009799932180400137;0.0038657171922685655;0.0061376737877246535;0.004883011190233978;0.011122414377755171;0.008646998982706003;0.0068836893862326215;0.008850457782299084;0.012750084774499829;0.4125;0.296875;0.8125;0.83125;1.23125;1.21875;0.395351705155693;0.3695372218733231;0.99288548970448;0.8173809186849176;0.8245116315704656;0.8369026402220111;0.6772616136919316;0.6259168704156479;0.27872860635696817;0.4425427872860636;40;11.028461320329775;2.028788897965183;2809.9204118177254;4875.0;31.45358578079567;-25.068779210600127;0.0
681;0;0.009393014581213973;0.0045439131909121725;0.013869108172261784;0.0038657171922685655;0.008680908782638183;0.0037300779925398438;0.009799932180400137;0.008646998982706003;0.004883011190233978;0.008850457782299084;0.011122414377755171;0.01359782977280434;0.0068836893862326215;0.4;0.4125;0.81875;0.709375;1.271875;1.24375;0.5798674563273776;0.395351705155693;0.8442871431967867;0.1235782142950104;0.8435561756068042;0.6752384991947649;0.4837545126353788;1.4765342960288808;0.3971119133574006;1.0433212996389891;51;11.275002450965419;0.0;2977.368857541226;5406.25;30.28062023227605;-33.031397641179986;0.0
809;0;0.0045439131909121725;0.0038657171922685655;0.009393014581213973;0.0037300779925398438;0.013869108172261784;0.0007799253984401493;0.008680908782638183;0.008850457782299084;0.008646998982706003;0.01359782977280434;0.004883011190233978;0.009087826381824348;0.011122414377755171;0.41875;0.4;0.871875;0.8125;1.375;1.109375;0.8753297878278032;0.5798674563273776;0.8542096469351584;0.99288548970448;0.3859269345172885;0.12150031989080386;0.8507462686567167;2.0671641791044784;0.17164179104477614;1.9104477611940305;50;12.51597744835578;3.4660544163043285;3010.4407563071227;4687.5;31.816497105448622;-34.51321146317069;0.0
943;0;0.0038657171922685655;0.0037300779925398438;0.0045439131909121725;0.0007799253984401493;0.009393014581213973;0.013869108172261784;0.013869108172261784;0.01359782977280434;0.008850457782299084;0.009087826381824348;0.008646998982706003;0.001525940996948118;0.004883011190233978;0.453125;0.41875;0.95625;0.81875;1.29375;1.23125;0.8789239842113459;0.8753297878278032;0.2711784899847264;0.8442871431967867;0.7441189300299039;0.8245116315704656;0.9649122807017544;1.1754385964912275;3.5877192982456143;3.5877192982456143;45;10.99265267079432;7.137473224384912;2844.715596917791;5218.75;29.833288250572995;-28.488695690156288;0.0
1088;0;0.0037300779925398438;0.0007799253984401493;0.0038657171922685655;0.013869108172261784;0.0045439131909121725;0.013190912173618176;0.009393014581213973;0.009087826381824348;0.01359782977280434;0.001525940996948118;0.008850457782299084;0.0100373007799254;0.008646998982706003;0.503125;0.453125;0.840625;0.871875;1.646875;1.271875;0.3831900522297753;0.8789239842113459;0.7769368702536459;0.8542096469351584;0.4721110794955966;0.8435561756068042;0.2090909090909091;1.0363636363636364;3.5363636363636366;2.5181818181818185;40;10.739759400382805;3.02056912412088;2775.668926763751;5218.75;27.016683336448306;-27.92566233807227;0.0
