negPeakIdx;target;negAmp0;negAmp+1;negAmp-1;negAmp+2;negAmp-2;negAmp+3;negAmp-3;posAmp+1;posAmp-1;posAmp+2;posAmp-2;posAmp+3;posAmp-3;timeDif+1;timeDif-1;timeDif+2;timeDif-2;timeDif+3;timeDif-3;corr+1;corr-1;corr+2;corr-2;corr+3;corr-3;negPeakRatio+1;negPeakRatio-1;negPeakRatio+3;negPeakRatio-3;zcr;energy;hnr;specCentroid;specRollOff;mfcc0;mfcc1;f0
38;0;0.01790437436419125;0.009664292980671414;0.0;0.002644964394710071;0.0;0.012139708375720584;0.0;0.0012207527975584946;0.0;0.013360461173279077;0.0;0.00861308918277382;0.0;0.271875;0.0;0.575;0.0;0.865625;0.0;0.6300549803910985;0.0;0.8480921387780652;0.0;0.9634057472359828;0.0;0.5397727272727273;0.0;0.6780303030303031;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
125;0;0.009664292980671414;0.002644964394710071;0.01790437436419125;0.012139708375720584;0.0;0.009528653780942692;0.0;0.013360461173279077;0.0012207527975584946;0.00861308918277382;0.0;0.0021024075957951846;0.0;0.303125;0.271875;0.59375;0.0;1.003125;0.0;0.3035739555707431;0.6300549803910985;0.4903881787339522;0.0;0.9938833107861641;0.0;0.2736842105263158;1.8526315789473684;0.9859649122807018;0.0;38;8.893846809802756;0.0;2623.5034939495013;6000.0;23.96724349500261;-13.302432312558851;0.0
222;0;0.002644964394710071;0.012139708375720584;0.009664292980671414;0.009528653780942692;0.01790437436419125;0.002611054594777891;0.0;0.00861308918277382;0.013360461173279077;0.0021024075957951846;0.0012207527975584946;0.013665649372668702;0.0;0.290625;0.303125;0.7;0.575;1.04375;0.0;0.7465740494966431;0.3035739555707431;0.3706942507536654;0.8480921387780652;0.6188805374583476;0.0;4.589743589743589;3.6538461538461537;0.9871794871794872;0.0;39;8.782206287087119;6.179318610009716;2463.6590142681443;5906.25;18.421645418050986;-25.51283363571182;0.0
315;0;0.012139708375720584;0.009528653780942692;0.002644964394710071;0.002611054594777891;0.009664292980671414;0.012953543574092912;0.01790437436419125;0.0021024075957951846;0.00861308918277382;0.013665649372668702;0.013360461173279077;0.009223465581553068;0.0012207527975584946;0.409375;0.290625;0.753125;0.59375;1.0;0.865625;0.4585938575886742;0.7465740494966431;0.44175333114640136;0.4903881787339522;0.9990018677055722;0.9634057472359828;0.7849162011173184;0.21787709497206706;1.0670391061452509;1.4748603351955305;47;8.782029195831432;0.0;2432.942487731375;5843.75;22.170159422901133;-13.412176936339138;0.0
446;0;0.009528653780942692;0.002611054594777891;0.012139708375720584;0.012953543574092912;0.002644964394710071;0.010885045778229907;0.009664292980671414;0.013665649372668702;0.0021024075957951846;0.009223465581553068;0.00861308918277382;0.002882332994235334;0.013360461173279077;0.34375;0.409375;0.590625;0.7;0.99375;1.003125;0.8629757946278322;0.4585938575886742;0.4748911767503576;0.3706942507536654;0.9952570324231722;0.9938833107861641;0.2740213523131673;1.2740213523131674;1.1423487544483986;1.0142348754448398;52;8.980443396991154;10.262434916973886;2559.503077273057;6031.25;21.48508317519904;-14.475849354916873;0.0
556;0;0.002611054594777891;0.012953543574092912;0.009528653780942692;0.010885045778229907;0.012139708375720584;0.002814513394370973;0.002644964394710071;0.009223465581553068;0.013665649372668702;0.002882332994235334;0.0021024075957951846;0.01437775517124449;0.00861308918277382;0.246875;0.34375;0.65;0.753125;0.953125;1.04375;0.4395963606866068;0.8629757946278322;0.8699446022514675;0.44175333114640136;0.6298401851051085;0.6188805374583476;4.961038961038961;3.649350649350649;1.0779220779220782;1.0129870129870129;39;8.709794891988064;10.685012682096547;2510.317859868483;5968.75;21.02673217399202;-20.12024073363468;0.0
635;0;0.012953543574092912;0.010885045778229907;0.002611054594777891;0.002814513394370973;0.009528653780942692;0.01346219057307562;0.012139708375720584;0.002882332994235334;0.009223465581553068;0.01437775517124449;0.013665649372668702;0.008646998982706003;0.0021024075957951846;0.403125;0.246875;0.70625;0.590625;0.996875;1.0;0.5547148886291116;0.4395963606866068;0.6809360285691359;0.4748911767503576;0.9972471582240456;0.9990018677055722;0.8403141361256544;0.20157068062827227;1.0392670157068065;0.93717277486911;40;8.987013336468769;0.0;2347.401898981076;6031.25;22.287489323388247;-13.52116001851772;0.0
764;0;0.010885045778229907;0.002814513394370973;0.012953543574092912;0.01346219057307562;0.002611054594777891;0.01013903017972194;0.009528653780942692;0.01437775517124449;0.002882332994235334;0.008646998982706003;0.009223465581553068;0.002034587995930824;0.013665649372668702;0.303125;0.403125;0.59375;0.65;1.003125;0.99375;0.4276487580133158;0.5547148886291116;0.6075012635531152;0.8699446022514675;0.9973599680997496;0.9952570324231722;0.25856697819314645;1.1900311526479752;0.9314641744548288;0.8753894080996886;45;8.81158783059026;0.0;2367.947537852703;6125.0;22.890109586806396;-11.688943224396427;0.0
861;0;0.002814513394370973;0.01346219057307562;0.010885045778229907;0.01013903017972194;0.012953543574092912;0.0026788741946422515;0.002611054594777891;0.008646998982706003;0.01437775517124449;0.002034587995930824;0.002882332994235334;0.01373346897253306;0.009223465581553068;0.290625;0.303125;0.7;0.70625;1.021875;0.953125;0.6673402822526476;0.4276487580133158;0.36935454576974397;0.6809360285691359;0.9300334981945756;0.6298401851051085;4.783132530120484;3.867469879518072;0.9518072289156626;0.927710843373494;49;9.062929361606072;6.438310944658271;2540.336887050173;6437.5;18.218223486182847;-26.944339626535374;0.0
954;0;0.01346219057307562;0.01013903017972194;0.002814513394370973;0.0026788741946422515;0.010885045778229907;0.012953543574092912;0.012953543574092912;0.002034587995930824;0.008646998982706003;0.01373346897253306;0.01437775517124449;0.009393014581213973;0.002882332994235334;0.409375;0.290625;0.73125;0.59375;1.00625;0.996875;0.5550178365134995;0.6673402822526476;0.6009819550000839;0.6075012635531152;0.9979050958793771;0.9972471582240456;0.7531486146095717;0.20906801007556672;0.9622166246851384;0.9622166246851384;47;8.869271446197901;0.0;2332.692748349361;5906.25;23.40990818118847;-11.720588884450807;0.0
1085;0;0.01013903017972194;0.0026788741946422515;0.01346219057307562;0.012953543574092912;0.002814513394370973;0.010783316378433369;0.010885045778229907;0.01373346897253306;0.002034587995930824;0.009393014581213973;0.008646998982706003;0.002611054594777891;0.01437775517124449;0.321875;0.409375;0.596875;0.7;0.996875;1.003125;0.5748026019287205;0.5550178365134995;0.51420302098083;0.36935454576974397;0.9979184613040551;0.9973599680997496;0.2642140468227424;1.3277591973244147;1.0635451505016724;1.0735785953177257;52;9.182002583260367;0.0;2593.216245532369;6281.25;23.59933991308853;-13.5090480721262;0.0
