negPeakIdx;target;negAmp0;negAmp+1;negAmp-1;negAmp+2;negAmp-2;negAmp+3;negAmp-3;posAmp+1;posAmp-1;posAmp+2;posAmp-2;posAmp+3;posAmp-3;timeDif+1;timeDif-1;timeDif+2;timeDif-2;timeDif+3;timeDif-3;corr+1;corr-1;corr+2;corr-2;corr+3;corr-3;negPeakRatio+1;negPeakRatio-1;negPeakRatio+3;negPeakRatio-3;zcr;energy;hnr;specCentroid;specRollOff;mfcc0;mfcc1;f0
274;0;0.01624279416751441;0.020006781959986442;0.0;0.015835876568328248;0.0;0.016649711766700576;0.0;0.018243472363513057;0.0;0.01624279416751441;0.0;0.014852492370295015;0.0;0.996875;0.0;2.0125;0.0;3.003125;0.0;0.9894878599258856;0.0;0.9947832936401444;0.0;0.9706584847941684;0.0;1.2317327766179549;0.0;1.025052192066806;0.0;15;7.408832067875839;0.0;1400.1942599047284;4125.0;16.790044444651617;-10.684990153828306;0.0
593;0;0.020006781959986442;0.015835876568328248;0.01624279416751441;0.016649711766700576;0.0;0.018209562563580875;0.0;0.01624279416751441;0.018243472363513057;0.014852492370295015;0.0;0.015055951169888096;0.0;1.015625;0.996875;2.00625;0.0;3.0;0.0;0.9903596796889572;0.9894878599258856;0.98884664785221;0.0;0.9736342262871556;0.0;0.7915254237288134;0.8118644067796607;0.9101694915254236;0.0;13;7.966479030273036;14.111742190277974;1468.2743290729768;4562.5;18.13298978156216;-13.167980244205165;0.0
918;0;0.015835876568328248;0.016649711766700576;0.020006781959986442;0.018209562563580875;0.01624279416751441;0.01929467616141065;0.0;0.014852492370295015;0.01624279416751441;0.015055951169888096;0.018243472363513057;0.020956256358087486;0.0;0.990625;1.015625;1.984375;2.0125;2.990625;0.0;0.9755173165187508;0.9903596796889572;0.9830729369226522;0.9947832936401444;0.9715798671052108;0.0;1.051391862955032;1.2633832976445398;1.2184154175588866;0.0;5;7.454462438788565;0.0;1450.1499775884656;4093.75;16.462895244738647;-13.611420718651171;0.0
1235;0;0.016649711766700576;0.018209562563580875;0.015835876568328248;0.01929467616141065;0.020006781959986442;0.01685317056629366;0.01624279416751441;0.015055951169888096;0.014852492370295015;0.020956256358087486;0.01624279416751441;0.014309935571380128;0.018243472363513057;0.99375;0.990625;2.0;2.00625;2.996875;3.003125;0.9456880461842344;0.9755173165187508;0.9925183602999064;0.98884664785221;0.9757708446207292;0.9706584847941684;1.0936863543788191;0.9511201629327904;1.0122199592668024;0.9755600814663952;11;7.738724252074883;0.0;1591.6980247628196;4750.0;18.229318658898727;-12.688761667181208;0.0
1553;0;0.018209562563580875;0.01929467616141065;0.016649711766700576;0.01685317056629366;0.015835876568328248;0.018413021363173958;0.020006781959986442;0.020956256358087486;0.015055951169888096;0.014309935571380128;0.014852492370295015;0.01644625296710749;0.01624279416751441;1.00625;0.99375;2.003125;1.984375;3.003125;3.0;0.9375701971871312;0.9456880461842344;0.9796157976056276;0.9830729369226522;0.952597995834914;0.9736342262871556;1.059590316573557;0.914338919925512;1.011173184357542;1.0986964618249535;25;7.740259202164125;0.0;1496.9383088553961;4593.75;17.104822229117094;-13.552520435152465;0.0
1875;0;0.01929467616141065;0.01685317056629366;0.018209562563580875;0.018413021363173958;0.016649711766700576;0.018819938962360123;0.015835876568328248;0.014309935571380128;0.020956256358087486;0.01644625296710749;0.015055951169888096;0.0133265513733469;0.014852492370295015;0.996875;1.00625;1.996875;2.0;2.990625;2.990625;0.9646437956864036;0.9375701971871312;0.9959507633395588;0.9925183602999064;0.9540594976612954;0.9715798671052108;0.8734622144112477;0.9437609841827768;0.9753954305799648;0.8207381370826009;13;7.843411501732397;0.0;1464.0775706508773;4500.0;18.00884263060372;-12.349068304640396;0.0
2194;0;0.01685317056629366;0.018413021363173958;0.01929467616141065;0.018819938962360123;0.018209562563580875;0.018446931163106136;0.016649711766700576;0.01644625296710749;0.014309935571380128;0.0133265513733469;0.020956256358087486;0.016514072566971856;0.015055951169888096;1.0;0.996875;1.99375;2.003125;3.009375;2.996875;0.9793869661888086;0.9646437956864036;0.988327180057478;0.9796157976056276;0.9850892762404246;0.9757708446207292;1.092555331991952;1.1448692152917506;1.0945674044265592;0.9879275653923539;5;7.732096802374133;0.0;1441.104706856138;4156.25;18.937446043672328;-9.832270236959754;0.0
2514;0;0.018413021363173958;0.018819938962360123;0.01685317056629366;0.018446931163106136;0.01929467616141065;0.01936249576127501;0.018209562563580875;0.0133265513733469;0.01644625296710749;0.016514072566971856;0.014309935571380128;0.01600542556798915;0.020956256358087486;0.99375;1.0;2.009375;1.996875;3.0125;3.003125;0.9725382312769766;0.9793869661888086;0.9948804603941241;0.9959507633395588;0.9843687262547968;0.952597995834914;1.022099447513812;0.9152854511970534;1.0515653775322285;0.9889502762430941;17;7.711040524604543;0.0;1568.3078927525519;4500.0;17.934916472081827;-11.768410252905975;0.0
2832;0;0.018819938962360123;0.018446931163106136;0.018413021363173958;0.01936249576127501;0.01685317056629366;0.015700237368599525;0.01929467616141065;0.016514072566971856;0.0133265513733469;0.01600542556798915;0.01644625296710749;0.015598507968802985;0.014309935571380128;1.015625;0.99375;2.01875;1.99375;3.01875;2.990625;0.9731618275301378;0.9725382312769766;0.9936313837606504;0.988327180057478;0.9935998052825896;0.9540594976612954;0.98018018018018;0.9783783783783784;0.8342342342342342;1.0252252252252252;13;7.643998214271248;0.0;1352.0744346286572;4093.75;17.480550712030404;-10.15510167606297;0.0
3157;0;0.018446931163106136;0.01936249576127501;0.018819938962360123;0.015700237368599525;0.018413021363173958;0.01773482536453035;0.01685317056629366;0.01600542556798915;0.016514072566971856;0.015598507968802985;0.0133265513733469;0.019125127161749744;0.01644625296710749;1.003125;1.015625;2.003125;2.009375;3.0;3.009375;0.9837690125743086;0.9731618275301378;0.981506103597496;0.9948804603941241;0.9873842781369198;0.9850892762404246;1.0496323529411766;1.0202205882352944;0.9613970588235295;0.9136029411764708;11;7.520185260878482;0.0;1368.6493942237785;4000.0;17.33144309321681;-12.013893517138767;0.0
