negPeakIdx;target;negAmp0;negAmp+1;negAmp-1;negAmp+2;negAmp-2;negAmp+3;negAmp-3;posAmp+1;posAmp-1;posAmp+2;posAmp-2;posAmp+3;posAmp-3;timeDif+1;timeDif-1;timeDif+2;timeDif-2;timeDif+3;timeDif-3;corr+1;corr-1;corr+2;corr-2;corr+3;corr-3;negPeakRatio+1;negPeakRatio-1;negPeakRatio+3;negPeakRatio-3;zcr;energy;hnr;specCentroid;specRollOff;mfcc0;mfcc1;f0
691;0;0.0008816547982366905;0.0006442861987114276;0.0;3.3909799932180395e-05;0.0;6.781959986436079e-05;0.0;6.781959986436079e-05;0.0;0.00030518819938962365;0.0;3.3909799932180395e-05;0.0;0.946875;0.0;1.625;0.0;1.803125;0.0;0.6745990570055266;0.0;-0.4002407319249175;0.0;0.17389658401269456;0.0;0.7307692307692307;0.0;0.0769230769230769;0.0;32;4.839642194859417;0.0;2297.8968583877718;4625.0;4.443649787249019;-15.26368291393375;0.0
994;0;0.0006442861987114276;3.3909799932180395e-05;0.0008816547982366905;6.781959986436079e-05;0.0;0.00013563919972872158;0.0;0.00030518819938962365;6.781959986436079e-05;3.3909799932180395e-05;0.0;0.00016954899966090201;0.0;0.678125;0.946875;0.85625;0.0;1.165625;0.0;-0.3630474443657531;0.6745990570055266;0.03720679546160379;0.0;0.22160405355572446;0.0;0.05263157894736841;1.368421052631579;0.21052631578947364;0.0;41;5.32058527966116;1.3391355415076054;2683.8724933050826;5343.75;3.3178808835765965;-25.63064007193594;0.0
1211;0;3.3909799932180395e-05;6.781959986436079e-05;0.0006442861987114276;0.00013563919972872158;0.0008816547982366905;3.3909799932180395e-05;0.0;3.3909799932180395e-05;0.00030518819938962365;0.00016954899966090201;6.781959986436079e-05;0.00013563919972872158;0.0;0.178125;0.678125;0.4875;1.625;0.7125;0.0;-0.18938588392211966;-0.3630474443657531;-0.28836833815036217;-0.4002407319249175;-0.16588897674655315;0.0;2.0;19.000000000000004;1.0;0.0;45;5.205317469252559;0.0;2548.44534969494;5218.75;1.67055393080563;-28.934668119840932;0.0
1268;0;6.781959986436079e-05;0.00013563919972872158;3.3909799932180395e-05;3.3909799932180395e-05;0.0006442861987114276;3.3909799932180395e-05;0.0008816547982366905;0.00016954899966090201;3.3909799932180395e-05;0.00013563919972872158;0.00030518819938962365;0.00037300779925398435;6.781959986436079e-05;0.309375;0.178125;0.534375;0.85625;0.825;1.803125;0.5378502689064734;-0.18938588392211966;0.9223169323296456;0.03720679546160379;0.4858011897959279;0.17389658401269456;2.0;0.5;0.5;13.000000000000005;43;5.356618483570797;0.0;2726.50790637848;5218.75;4.139685145221704;-22.423271532030157;0.0
1367;0;0.00013563919972872158;3.3909799932180395e-05;6.781959986436079e-05;3.3909799932180395e-05;3.3909799932180395e-05;0.0006103763987792473;0.0006442861987114276;0.00013563919972872158;0.00016954899966090201;0.00037300779925398435;3.3909799932180395e-05;0.00013563919972872158;0.00030518819938962365;0.225;0.309375;0.515625;0.4875;0.875;1.165625;0.964332788342398;0.5378502689064734;0.22521830073361576;-0.28836833815036217;0.2708258370017535;0.22160405355572446;0.25;0.5;4.500000000000002;4.750000000000001;32;5.248404407008823;3.780044021669352;2302.5673643479527;4968.75;4.539389477706323;-21.231279420407677;0.0
1439;0;3.3909799932180395e-05;3.3909799932180395e-05;0.00013563919972872158;0.0006103763987792473;6.781959986436079e-05;0.0003730077992539844;3.3909799932180395e-05;0.00037300779925398435;0.00013563919972872158;0.00013563919972872158;0.00016954899966090201;3.3909799932180395e-05;3.3909799932180395e-05;0.290625;0.225;0.65;0.534375;1.85;0.7125;0.4863493829713117;0.964332788342398;-0.3053931669269881;0.9223169323296456;0.16431175301323106;-0.16588897674655315;1.0;4.0;11.0;1.0;38;5.308501319622165;0.0;2351.6999225592817;4781.25;5.270145100047693;-19.047869178364387;0.0
1532;0;3.3909799932180395e-05;0.0006103763987792473;3.3909799932180395e-05;0.0003730077992539844;0.00013563919972872158;0.0001017293997965412;6.781959986436079e-05;0.00013563919972872158;0.00037300779925398435;3.3909799932180395e-05;0.00013563919972872158;0.00013563919972872158;0.00016954899966090201;0.359375;0.290625;1.559375;0.515625;2.61875;0.825;-0.07966809771325092;0.4863493829713117;-0.35579856429849;0.22521830073361576;0.5774028951884012;0.4858011897959279;18.000000000000007;1.0;3.0000000000000004;2.0;36;5.55977205158517;0.0;2492.145900149684;5000.0;5.379864739383147;-23.652880527578755;0.0
1647;0;0.0006103763987792473;0.0003730077992539844;3.3909799932180395e-05;0.0001017293997965412;3.3909799932180395e-05;0.00033909799932180403;0.00013563919972872158;3.3909799932180395e-05;0.00013563919972872158;0.00013563919972872158;0.00037300779925398435;6.781959986436079e-05;0.00013563919972872158;1.2;0.359375;2.259375;0.65;2.625;0.875;0.06996076838563932;-0.07966809771325092;-0.2645123408500916;-0.3053931669269881;0.3215659948335762;0.2708258370017535;0.6111111111111109;0.05555555555555554;0.5555555555555555;0.22222222222222213;40;5.6548987182672565;0.0;2409.0747521130725;4718.75;7.725283451752213;-17.199773115176708;0.0
2031;0;0.0003730077992539844;0.0001017293997965412;0.0006103763987792473;0.00033909799932180403;3.3909799932180395e-05;0.0003730077992539844;3.3909799932180395e-05;0.00013563919972872158;3.3909799932180395e-05;6.781959986436079e-05;0.00013563919972872158;0.0002373685995252628;0.00037300779925398435;1.059375;1.2;1.425;1.559375;1.915625;1.85;0.2336987144741932;0.06996076838563932;-0.2240529669068063;-0.35579856429849;-0.5633607679850245;0.16431175301323106;0.2727272727272728;1.636363636363637;1.0;0.09090909090909093;41;6.449299190598905;0.0;2625.685789448993;4906.25;9.252677623715368;-24.88498200008068;0.0
2370;0;0.0001017293997965412;0.00033909799932180403;0.0003730077992539844;0.0003730077992539844;0.0006103763987792473;0.0005425567989148863;3.3909799932180395e-05;6.781959986436079e-05;0.00013563919972872158;0.0002373685995252628;3.3909799932180395e-05;0.00013563919972872158;0.00013563919972872158;0.365625;1.059375;0.85625;2.259375;1.234375;2.61875;-0.2584984212494613;0.2336987144741932;0.2585801697763057;-0.2645123408500916;0.006311840798189947;0.5774028951884012;3.333333333333333;3.6666666666666665;5.333333333333333;0.3333333333333333;34;6.681441938155043;0.0;2649.090896785281;5031.25;10.040365816508052;-27.96867453799536;0.0
