negPeakIdx;target;negAmp0;negAmp+1;negAmp-1;negAmp+2;negAmp-2;negAmp+3;negAmp-3;posAmp+1;posAmp-1;posAmp+2;posAmp-2;posAmp+3;posAmp-3;timeDif+1;timeDif-1;timeDif+2;timeDif-2;timeDif+3;timeDif-3;corr+1;corr-1;corr+2;corr-2;corr+3;corr-3;negPeakRatio+1;negPeakRatio-1;negPeakRatio+3;negPeakRatio-3;zcr;energy;hnr;specCentroid;specRollOff;mfcc0;mfcc1;f0
104;0;0.031705662936588684;0.028585961342828082;0.0;0.02726347914547304;0.0;0.02790776534418447;0.0;0.02563580874872838;0.0;0.020922346558155308;0.0;0.026788741946422515;0.0;1.003125;0.0;2.00625;0.0;3.009375;0.0;0.9484019857076046;0.0;0.9537883353595318;0.0;0.9507952186053464;0.0;0.9016042780748662;0.0;0.8802139037433152;0.0;0;10.43141764400098;13.993793808648867;963.0489706933664;2906.25;29.80092545277489;-14.220313231185415;0.0
425;0;0.028585961342828082;0.02726347914547304;0.031705662936588684;0.02790776534418447;0.0;0.022244828755510343;0.0;0.020922346558155308;0.02563580874872838;0.026788741946422515;0.0;0.02756866734486266;0.0;1.003125;1.003125;2.00625;0.0;3.003125;0.0;0.9737247704619874;0.9484019857076046;0.9918922867153616;0.0;0.9952900635051272;0.0;0.9537366548042704;1.1091340450771057;0.7781731909845788;0.0;0;10.512359233082424;13.09893930655556;996.1999540854367;3187.5;30.369088388111315;-15.084730853786251;0.0
746;0;0.02726347914547304;0.02790776534418447;0.028585961342828082;0.022244828755510343;0.031705662936588684;0.029060698541878607;0.0;0.026788741946422515;0.020922346558155308;0.02756866734486266;0.02563580874872838;0.027297388945405208;0.0;1.003125;1.003125;2.0;2.00625;3.00625;0.0;0.9920037467312872;0.9737247704619874;0.9857197733907302;0.9537883353595318;0.9890760270037584;0.0;1.02363184079602;1.0485074626865674;1.0659203980099503;0.0;0;10.49957641886852;12.287128769310485;1036.5343537525182;3625.0;30.86077239995289;-14.509070290278752;0.0
1067;0;0.02790776534418447;0.022244828755510343;0.02726347914547304;0.029060698541878607;0.028585961342828082;0.02878942014242116;0.031705662936588684;0.02756866734486266;0.026788741946422515;0.027297388945405208;0.020922346558155308;0.02455069515089861;0.02563580874872838;0.996875;1.003125;2.003125;2.00625;2.996875;3.009375;0.9972190899301926;0.9920037467312872;0.9992931564879782;0.9918922867153616;0.9970717853260462;0.9507952186053464;0.7970838396111786;0.976913730255164;1.031591737545565;1.1360874848116649;0;10.614216615014463;13.772246387911556;956.2643411721068;2750.0;30.729214689363605;-16.14223395399713;0.0
1386;0;0.022244828755510343;0.029060698541878607;0.02790776534418447;0.02878942014242116;0.02726347914547304;0.02780603594438793;0.028585961342828082;0.027297388945405208;0.02756866734486266;0.02455069515089861;0.026788741946422515;0.025567989148864014;0.020922346558155308;1.00625;0.996875;2.0;2.0;3.003125;3.003125;0.9975096237702382;0.9972190899301926;0.9945943756070172;0.9857197733907302;0.9991991657832798;0.9952900635051272;1.3064024390243905;1.2545731707317074;1.2500000000000002;1.2850609756097562;0;10.568759963103767;13.056051838118705;868.6053711020721;2406.25;30.399681106174754;-13.922898979678552;0.0
1708;0;0.029060698541878607;0.02878942014242116;0.022244828755510343;0.02780603594438793;0.02790776534418447;0.024042048151915903;0.02726347914547304;0.02455069515089861;0.027297388945405208;0.025567989148864014;0.02756866734486266;0.024957612750084776;0.026788741946422515;0.99375;1.00625;1.996875;2.003125;2.99375;3.00625;0.9957954318537879;0.9975096237702382;0.9969334135597804;0.9992931564879782;0.9935650115640596;0.9890760270037584;0.9906651108518084;0.7654609101516918;0.8273045507584597;0.938156359393232;0;10.251261955463354;13.655622906693168;905.0268900468776;2562.5;30.372308385160824;-14.365676496199589;0.0
2026;0;0.02878942014242116;0.02780603594438793;0.029060698541878607;0.024042048151915903;0.022244828755510343;0.0318413021363174;0.02790776534418447;0.025567989148864014;0.02455069515089861;0.024957612750084776;0.027297388945405208;0.028009494743981008;0.02756866734486266;1.003125;0.99375;2.0;2.0;3.009375;2.996875;0.9946076465481508;0.9957954318537879;0.9955737348215438;0.9945943756070172;0.9952748262240384;0.9970717853260462;0.9658421672555948;1.0094228504122498;1.1060070671378093;0.9693757361601884;0;10.50398337314273;11.91408489940676;1030.3843369645178;3156.25;31.194290645279064;-15.932240032902104;0.0
2347;0;0.02780603594438793;0.024042048151915903;0.02878942014242116;0.0318413021363174;0.029060698541878607;0.028212953543574094;0.022244828755510343;0.024957612750084776;0.025567989148864014;0.028009494743981008;0.02455069515089861;0.026212275347575448;0.027297388945405208;0.996875;1.003125;2.00625;1.996875;3.00625;3.003125;0.9982337175971964;0.9946076465481508;0.9978351512283421;0.9969334135597804;0.9988271221758334;0.9991991657832798;0.8646341463414633;1.0353658536585364;1.0146341463414634;0.7999999999999999;0;10.574736751267764;13.775782906351795;978.2164106721646;3187.5;30.242212354083275;-13.564908145047125;0.0
2666;0;0.024042048151915903;0.0318413021363174;0.02780603594438793;0.028212953543574094;0.02878942014242116;0.024177687351644626;0.029060698541878607;0.028009494743981008;0.024957612750084776;0.026212275347575448;0.025567989148864014;0.02563580874872838;0.02455069515089861;1.009375;0.996875;2.009375;2.0;3.00625;2.99375;0.9953150185792358;0.9982337175971964;0.9975156500946918;0.9955737348215438;0.9917934023016988;0.9935650115640596;1.3244005641748944;1.1565585331452752;1.0056417489421718;1.2087447108603668;0;10.434303079848787;0.0;959.4595076238312;2718.75;30.62611684870862;-12.453102011755819;0.0
2989;0;0.0318413021363174;0.028212953543574094;0.024042048151915903;0.024177687351644626;0.02780603594438793;0.029942353340115295;0.02878942014242116;0.026212275347575448;0.028009494743981008;0.02563580874872838;0.024957612750084776;0.02692438114615124;0.025567989148864014;1.0;1.009375;1.996875;2.00625;3.00625;3.009375;0.9977792051833492;0.9953150185792358;0.9953433562215114;0.9978351512283421;0.9966589935699244;0.9952748262240384;0.8860489882854101;0.7550585729499467;0.9403620873269436;0.9041533546325878;0;10.6543106020416;12.838370860755068;993.1798615467328;2968.75;31.25900118823084;-15.708282255473009;0.0
3309;0;0.028212953543574094;0.024177687351644626;0.0318413021363174;0.029942353340115295;0.024042048151915903;0.031095286537809425;0.02780603594438793;0.02563580874872838;0.026212275347575448;0.02692438114615124;0.028009494743981008;0.02360122075279756;0.024957612750084776;0.996875;1.0;2.00625;2.009375;3.0;3.00625;0.9948388800591321;0.9977792051833492;0.9973025284079196;0.9975156500946918;0.9951625279386738;0.9988271221758334;0.8569711538461539;1.1286057692307692;1.1021634615384617;0.9855769230769232;0;10.499749860554447;13.341100429927273;929.2204399083704;2343.75;30.742085036861265;-14.603796195156514;0.0
3628;0;0.024177687351644626;0.029942353340115295;0.028212953543574094;0.031095286537809425;0.0318413021363174;0.02193964055612072;0.024042048151915903;0.02692438114615124;0.02563580874872838;0.02360122075279756;0.026212275347575448;0.02204136995591726;0.028009494743981008;1.009375;0.996875;2.003125;1.996875;3.0;3.00625;0.997542580535082;0.9948388800591321;0.9962964012041836;0.9953433562215114;0.9710638083739108;0.9917934023016988;1.238429172510519;1.1669004207573632;0.9074333800841514;0.9943899018232818;0;10.609195346770573;12.769889887390388;989.4228395705028;3406.25;30.82222518992056;-15.22900235315194;0.0
3951;0;0.029942353340115295;0.031095286537809425;0.024177687351644626;0.02193964055612072;0.028212953543574094;0.02783994574432011;0.0318413021363174;0.02360122075279756;0.02692438114615124;0.02204136995591726;0.02563580874872838;0.03472363513055273;0.026212275347575448;0.99375;1.009375;1.990625;2.00625;2.996875;3.00625;0.9950576877926232;0.997542580535082;0.9655257473152464;0.9973025284079196;0.9923642838291468;0.9966589935699244;1.0385050962627405;0.8074745186862967;0.9297848244620612;1.0634201585503964;0;10.400130230097725;13.779522199475744;948.4984431714316;2812.5;30.263361364415086;-14.273502066449824;0.0
4269;0;0.031095286537809425;0.02193964055612072;0.029942353340115295;0.02783994574432011;0.024177687351644626;0.027534757544930486;0.028212953543574094;0.02204136995591726;0.02360122075279756;0.03472363513055273;0.02692438114615124;0.02600881654798237;0.02563580874872838;0.996875;0.99375;2.003125;2.003125;3.0;3.0;0.9677931496741288;0.9950576877926232;0.9910805417588308;0.9962964012041836;0.98523010915555;0.9951625279386738;0.7055616139585605;0.9629225736095968;0.885496183206107;0.9073064340239914;0;10.281229165987265;14.184657098717272;1023.7903727023863;3093.75;29.380899969102416;-13.48276078433092;0.0
4588;0;0.02193964055612072;0.02783994574432011;0.031095286537809425;0.027534757544930486;0.029942353340115295;0.030349270939301457;0.024177687351644626;0.03472363513055273;0.02204136995591726;0.02600881654798237;0.02360122075279756;0.022482197355035604;0.02692438114615124;1.00625;0.996875;2.003125;1.990625;3.003125;3.0;0.93978484681856;0.9677931496741288;0.9304665186765984;0.9655257473152464;0.9885394804340556;0.9710638083739108;1.268933539412674;1.4173106646058733;1.383307573415765;1.1020092735703246;0;10.777610924333407;11.908221700846687;967.7710569647533;2781.25;31.848512695880803;-16.599462884131025;0.0
4910;0;0.02783994574432011;0.027534757544930486;0.02193964055612072;0.030349270939301457;0.031095286537809425;0.027026110545947786;0.029942353340115295;0.02600881654798237;0.03472363513055273;0.022482197355035604;0.02204136995591726;0.02641573414716853;0.02360122075279756;0.996875;1.00625;1.996875;2.003125;3.003125;2.996875;0.9975907130969937;0.93978484681856;0.9750665047474592;0.9910805417588308;0.9936636315950508;0.9923642838291468;0.9890377588306942;0.7880633373934226;0.9707673568818516;1.0755176613885504;0;10.52815802965176;14.08223460619378;969.9675772573238;3000.0;30.36929548701529;-14.696499226308134;0.0
5229;0;0.027534757544930486;0.030349270939301457;0.02783994574432011;0.027026110545947786;0.02193964055612072;0.025669718548660563;0.031095286537809425;0.022482197355035604;0.02600881654798237;0.02641573414716853;0.03472363513055273;0.02692438114615124;0.02204136995591726;1.0;0.996875;2.00625;2.003125;3.0125;3.0;0.9672231970759938;0.9975907130969937;0.991986593041372;0.9304665186765984;0.9823814611654;0.98523010915555;1.1022167487684729;1.0110837438423643;0.9322660098522167;1.1293103448275859;0;10.504108372386579;13.579232851273186;978.5145160915016;2843.75;29.932611516751805;-13.449085061820242;0.0
5549;0;0.030349270939301457;0.027026110545947786;0.027534757544930486;0.025669718548660563;0.02783994574432011;0.032587317734825365;0.02193964055612072;0.02641573414716853;0.022482197355035604;0.02692438114615124;0.02600881654798237;0.028077314343845368;0.03472363513055273;1.00625;1.0;2.0125;1.996875;3.009375;3.003125;0.9875242243164228;0.9672231970759938;0.9961180776561464;0.9750665047474592;0.9889719786395916;0.9885394804340556;0.8905027932960896;0.9072625698324024;1.0737430167597766;0.722905027932961;0;10.53445037603685;12.412054183510365;1005.0723796133867;3187.5;31.667693053712288;-14.958017883997679;0.0
5871;0;0.027026110545947786;0.025669718548660563;0.030349270939301457;0.032587317734825365;0.027534757544930486;0.026551373346897254;0.02783994574432011;0.02692438114615124;0.02641573414716853;0.028077314343845368;0.022482197355035604;0.02539844014920312;0.02600881654798237;1.00625;1.00625;2.003125;2.00625;3.003125;3.003125;0.9950071262636948;0.9875242243164228;0.996318554231662;0.991986593041372;0.9964750664022548;0.9936636315950508;0.9498117942283559;1.1229611041405267;0.9824341279799244;1.030112923462986;0;10.3184225669336;0.0;819.2621325460733;1812.5;29.949130156870872;-12.673965076058293;0.0
6193;0;0.025669718548660563;0.032587317734825365;0.027026110545947786;0.026551373346897254;0.030349270939301457;0.026449643947100712;0.027534757544930486;0.028077314343845368;0.02692438114615124;0.02539844014920312;0.02641573414716853;0.026076636147846728;0.022482197355035604;0.996875;1.00625;1.996875;2.0125;2.99375;3.0125;0.9950655637408206;0.9950071262636948;0.9984306228571452;0.9961180776561464;0.9949634827679872;0.9823814611654;1.2694848084544257;1.052840158520476;1.0303830911492735;1.072655217965654;0;10.90955271891602;12.316052682250252;1048.8373433641427;3468.75;30.793209809334808;-17.04464841107583;0.0
