negPeakIdx;target;negAmp0;negAmp+1;negAmp-1;negAmp+2;negAmp-2;negAmp+3;negAmp-3;posAmp+1;posAmp-1;posAmp+2;posAmp-2;posAmp+3;posAmp-3;timeDif+1;timeDif-1;timeDif+2;timeDif-2;timeDif+3;timeDif-3;corr+1;corr-1;corr+2;corr-2;corr+3;corr-3;negPeakRatio+1;negPeakRatio-1;negPeakRatio+3;negPeakRatio-3;zcr;energy;hnr;specCentroid;specRollOff;mfcc0;mfcc1;f0
5250;0;0.006951508986096982;0.00929128518141743;0.0;0.00759579518480841;0.0;0.0084774499830451;0.0;0.008036622583926754;0.0;0.0066463207867073605;0.0;0.006849779586300441;0.0;1.00625;0.0;2.0;0.0;3.003125;0.0;-0.2141908265656345;0.0;-0.14603772890837902;0.0;0.05912610036869436;0.0;1.3365853658536584;0.0;1.2195121951219512;0.0;12;9.478851131493276;8.527964165843313;1707.8006631909382;4500.0;25.085689516436805;-17.02062439489006;50.6329116821289
5572;0;0.00929128518141743;0.00759579518480841;0.006951508986096982;0.0084774499830451;0.0;0.005527297388945405;0.0;0.0066463207867073605;0.008036622583926754;0.006849779586300441;0.0;0.008952187182095625;0.0;0.99375;1.00625;1.996875;0.0;3.003125;0.0;0.9910912212041818;-0.2141908265656345;0.9403609685840464;0.0;0.9910177682579904;0.0;0.8175182481751825;0.7481751824817519;0.5948905109489051;0.0;5;8.427714332585603;0.0;1492.5794755812876;4250.0;21.719813192206388;-13.129547974681886;49.84423828125
5890;0;0.00759579518480841;0.0084774499830451;0.00929128518141743;0.005527297388945405;0.006951508986096982;0.008918277382163445;0.0;0.006849779586300441;0.0066463207867073605;0.008952187182095625;0.008036622583926754;0.006273312987453374;0.0;1.003125;0.99375;2.009375;2.0;3.00625;0.0;0.9413877336421094;0.9910912212041818;0.9849879728442176;-0.14603772890837902;0.9654712197911064;0.0;1.1160714285714286;1.2232142857142856;1.1741071428571428;0.0;8;8.433493898688864;0.0;1620.259565818633;4906.25;21.518725841627393;-12.482976219651349;50.15673828125
6211;0;0.0084774499830451;0.005527297388945405;0.00759579518480841;0.008918277382163445;0.00929128518141743;0.007154967785690064;0.006951508986096982;0.008952187182095625;0.006849779586300441;0.006273312987453374;0.0066463207867073605;0.008680908782638183;0.008036622583926754;1.00625;1.003125;2.003125;1.996875;3.00625;3.003125;0.8929340777644375;0.9413877336421094;0.9923896116837644;0.9403609685840464;0.9594648172120084;0.05912610036869436;0.652;0.8959999999999999;0.8440000000000001;0.8200000000000001;29;8.291957543759327;0.0;1579.745362990648;4468.75;21.451352543323054;-12.285700507631415;49.84423828125
6533;0;0.005527297388945405;0.008918277382163445;0.0084774499830451;0.007154967785690064;0.00759579518480841;0.007731434384537131;0.00929128518141743;0.006273312987453374;0.008952187182095625;0.008680908782638183;0.006849779586300441;0.008104442183791116;0.0066463207867073605;0.996875;1.00625;2.0;2.009375;2.996875;3.003125;0.9198906987294304;0.8929340777644375;0.9828350917017278;0.9849879728442176;0.954891872332218;0.9910177682579904;1.6134969325153374;1.5337423312883436;1.3987730061349692;1.6809815950920246;7;8.273000627157417;0.0;1882.3522998138824;5375.0;20.435653621322952;-14.054570299812706;50.15673828125
6852;0;0.008918277382163445;0.007154967785690064;0.005527297388945405;0.007731434384537131;0.0084774499830451;0.007324516785350965;0.00759579518480841;0.008680908782638183;0.006273312987453374;0.008104442183791116;0.008952187182095625;0.008206171583587656;0.006849779586300441;1.003125;0.996875;2.0;2.003125;2.99375;3.00625;0.9746637413135266;0.9198906987294304;0.990829408085686;0.9923896116837644;0.9798758633002002;0.9654712197911064;0.8022813688212928;0.6197718631178707;0.8212927756653989;0.8517110266159695;22;8.057817914729291;0.0;1548.0805371501776;4625.0;19.653201106956068;-12.181927054595;50.3144645690918
7173;0;0.007154967785690064;0.007731434384537131;0.008918277382163445;0.007324516785350965;0.005527297388945405;0.008104442183791116;0.0084774499830451;0.008104442183791116;0.008680908782638183;0.008206171583587656;0.006273312987453374;0.00844354018311292;0.008952187182095625;0.996875;1.003125;1.990625;2.0;2.99375;3.00625;0.9925258376542516;0.9746637413135266;0.9959335587647974;0.9828350917017278;0.9944441171645136;0.9594648172120084;1.080568720379147;1.246445497630332;1.132701421800948;1.1848341232227488;6;8.395988797102191;0.0;1728.9832805669953;4781.25;21.8390318774498;-12.390686037128313;49.53560256958008
7492;0;0.007731434384537131;0.007324516785350965;0.007154967785690064;0.008104442183791116;0.008918277382163445;0.008036622583926754;0.005527297388945405;0.008206171583587656;0.008104442183791116;0.00844354018311292;0.008680908782638183;0.006985418786029162;0.006273312987453374;0.99375;0.996875;1.996875;2.0;2.990625;2.996875;0.9937821922397916;0.9925258376542516;0.9794894652893944;0.990829408085686;0.9963711407765176;0.954891872332218;0.9473684210526314;0.925438596491228;1.0394736842105263;0.7149122807017544;10;8.400624278549273;0.0;1673.0855028929655;4812.5;20.18342347273314;-15.125968403444734;50.47318649291992
7810;0;0.007324516785350965;0.008104442183791116;0.007731434384537131;0.008036622583926754;0.007154967785690064;0.006341132587317736;0.008918277382163445;0.00844354018311292;0.008206171583587656;0.006985418786029162;0.008104442183791116;0.007934893184130213;0.008680908782638183;1.003125;0.99375;1.996875;1.990625;3.003125;2.99375;0.9867462805946372;0.9937821922397916;0.9948910047098356;0.9959335587647974;0.9925341554316364;0.9798758633002002;1.1064814814814816;1.0555555555555556;0.8657407407407409;1.2175925925925928;16;8.336449191393267;0.0;1740.3641622752868;5062.5;22.533788161657423;-11.3575284249651;49.84423828125
8131;0;0.008104442183791116;0.008036622583926754;0.007324516785350965;0.006341132587317736;0.007731434384537131;0.007968802984062395;0.007154967785690064;0.006985418786029162;0.00844354018311292;0.007934893184130213;0.008206171583587656;0.007697524584604952;0.008104442183791116;0.99375;1.003125;2.0;1.996875;2.996875;2.99375;0.986597273459588;0.9867462805946372;0.9982150449680548;0.9794894652893944;0.9918346558114368;0.9944441171645136;0.9916317991631798;0.9037656903765688;0.98326359832636;0.8828451882845187;5;8.377321368252469;0.0;1712.1794302344074;4875.0;21.523054640714975;-12.91898294766115;50.0
